log,template
Established session 0x14ed93111f2002b with negotiated timeout 10000 for client /10.10.34.22:47073,Established session <*> with negotiated timeout <*> for client /<*>:<*>
Accepted socket connection from /10.10.34.13:37196,Accepted socket connection from /<*>:<*>
Closed socket connection for client /10.10.34.11:49557 which had sessionid 0x14ed93111f20048,Closed socket connection for client /<*>:<*> which had sessionid <*>
Established session 0x14ed93111f2005f with negotiated timeout 10000 for client /10.10.34.36:32876,Established session <*> with negotiated timeout <*> for client /<*>:<*>
Accepted socket connection from /10.10.34.11:49346,Accepted socket connection from /<*>:<*>
Established session 0x14ed93111f20079 with negotiated timeout 20000 for client /10.10.34.11:49800,Established session <*> with negotiated timeout <*> for client /<*>:<*>
Closed socket connection for client /10.10.34.29:39382 which had sessionid 0x14ed93111f2005d,Closed socket connection for client /<*>:<*> which had sessionid <*>
Established session 0x14ed93111f2007c with negotiated timeout 10000 for client /10.10.34.11:50276,Established session <*> with negotiated timeout <*> for client /<*>:<*>
Client attempting to establish new session at /10.10.34.11:50286,Client attempting to establish new session at /<*>:<*>
Established session 0x14ed93111f20082 with negotiated timeout 10000 for client /10.10.34.11:50301,Established session <*> with negotiated timeout <*> for client /<*>:<*>
Client attempting to establish new session at /10.10.34.11:50402,Client attempting to establish new session at /<*>:<*>
Closed socket connection for client /10.10.34.11:50940 which had sessionid 0x14ed93111f20099,Closed socket connection for client /<*>:<*> which had sessionid <*>
Closed socket connection for client /10.10.34.11:52893 which had sessionid 0x14ed93111f2009b,Closed socket connection for client /<*>:<*> which had sessionid <*>
Connection request from old client /10.10.34.19:33442; will be dropped if server is in r-o mode,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode
Client attempting to establish new session at /10.10.34.11:53821,Client attempting to establish new session at /<*>:<*>
Connection request from old client /10.10.34.20:56418; will be dropped if server is in r-o mode,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode
Connection request from old client /10.10.34.42:34164; will be dropped if server is in r-o mode,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode
Connection request from old client /10.10.34.11:54411; will be dropped if server is in r-o mode,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode
Closed socket connection for client /10.10.34.12:45682 which had sessionid 0x14ed93111f200cd,Closed socket connection for client /<*>:<*> which had sessionid <*>
Connection request from old client /10.10.34.13:37454; will be dropped if server is in r-o mode,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode
Closed socket connection for client /10.10.34.12:45697 which had sessionid 0x14ed93111f200d6,Closed socket connection for client /<*>:<*> which had sessionid <*>
Client attempting to establish new session at /10.10.34.11:54632,Client attempting to establish new session at /<*>:<*>
Established session 0x14ed93111f200df with negotiated timeout 10000 for client /10.10.34.13:37467,Established session <*> with negotiated timeout <*> for client /<*>:<*>
caught end of stream exception,caught end of stream exception
Client attempting to establish new session at /10.10.34.11:54738,Client attempting to establish new session at /<*>:<*>
caught end of stream exception,caught end of stream exception
Closed socket connection for client /10.10.34.11:54983 which had sessionid 0x14ed93111f200f0,Closed socket connection for client /<*>:<*> which had sessionid <*>
Connection request from old client /10.10.34.12:45728; will be dropped if server is in r-o mode,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode
Processed session termination for sessionid: 0x34ede65503f0010,Processed session termination for sessionid: <*>
caught end of stream exception,caught end of stream exception
Processed session termination for sessionid: 0x14ede63a5a70023,Processed session termination for sessionid: <*>
Connection request from old client /10.10.34.13:38053; will be dropped if server is in r-o mode,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode
Processed session termination for sessionid: 0x34ede65503f002b,Processed session termination for sessionid: <*>
"Expiring session 0x24ede63a01b003b, timeout of 10000ms exceeded","Expiring session <*>, timeout of <*>ms exceeded"
Processed session termination for sessionid: 0x24ede63a01b003b,Processed session termination for sessionid: <*>
"Expiring session 0x34ede65503f0036, timeout of 10000ms exceeded","Expiring session <*>, timeout of <*>ms exceeded"
Processed session termination for sessionid: 0x34ede65503f0039,Processed session termination for sessionid: <*>
caught end of stream exception,caught end of stream exception
Processed session termination for sessionid: 0x14ede63a5a7003a,Processed session termination for sessionid: <*>
caught end of stream exception,caught end of stream exception
Closed socket connection for client /10.10.34.13:38088 which had sessionid 0x14ede63a5a70048,Closed socket connection for client /<*>:<*> which had sessionid <*>
Connection request from old client /10.10.34.11:40489; will be dropped if server is in r-o mode,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode
Established session 0x14ede63a5a7004b with negotiated timeout 10000 for client /10.10.34.11:40489,Established session <*> with negotiated timeout <*> for client /<*>:<*>
Closed socket connection for client /10.10.34.17:51214 which had sessionid 0x14ede63a5a70053,Closed socket connection for client /<*>:<*> which had sessionid <*>
"Expiring session 0x24ede63a01b0062, timeout of 10000ms exceeded","Expiring session <*>, timeout of <*>ms exceeded"
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to <*> at election address /<*>:<*>
Interrupting SendWorker,Interrupting SendWorker
Connection request from old client /10.10.34.40:40996; will be dropped if server is in r-o mode,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode
caught end of stream exception,caught end of stream exception
caught end of stream exception,caught end of stream exception
Connection request from old client /10.10.34.16:39498; will be dropped if server is in r-o mode,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode
Closed socket connection for client /10.10.34.13:54485 which had sessionid 0x14edfaa86f60021,Closed socket connection for client /<*>:<*> which had sessionid <*>
Connection request from old client /10.10.34.25:58975; will be dropped if server is in r-o mode,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode
