LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
155,Jun,20,03:40:59,combo,ftpd,8827.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>
156,Jun,20,03:40:59,combo,ftpd,8823.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>
157,Jun,20,03:40:59,combo,ftpd,8825.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>
158,Jun,20,03:40:59,combo,ftpd,8826.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>
159,Jun,20,03:40:59,combo,ftpd,8832.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>
160,Jun,20,03:40:59,combo,ftpd,8830.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>
161,Jun,20,03:40:59,combo,ftpd,8831.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>
162,Jun,20,04:02:54,combo,su(pam_unix),9187.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
163,Jun,20,04:02:54,combo,su(pam_unix),9187.0,session closed for user cyrus,E101,session closed for user <*>
164,Jun,20,04:02:55,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [<*>]
165,Jun,20,04:08:37,combo,su(pam_unix),9558.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
166,Jun,20,04:08:38,combo,su(pam_unix),9558.0,session closed for user news,E101,session closed for user <*>
167,Jun,20,04:44:39,combo,snmpd,2318.0,Received SNMP packet(s) from 67.170.148.126,E88,Received SNMP packet(s) from <*>
168,Jun,20,09:20:05,combo,sshd(pam_unix),10035.0,check pass; user unknown,E27,check pass; user unknown
169,Jun,20,09:20:05,combo,sshd(pam_unix),10035.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
170,Jun,20,09:20:05,combo,sshd(pam_unix),10037.0,check pass; user unknown,E27,check pass; user unknown
171,Jun,20,09:20:05,combo,sshd(pam_unix),10037.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
172,Jun,20,09:20:05,combo,sshd(pam_unix),10039.0,check pass; user unknown,E27,check pass; user unknown
173,Jun,20,09:20:05,combo,sshd(pam_unix),10039.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
174,Jun,20,09:20:06,combo,sshd(pam_unix),10041.0,check pass; user unknown,E27,check pass; user unknown
175,Jun,20,09:20:06,combo,sshd(pam_unix),10041.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
176,Jun,20,09:20:07,combo,sshd(pam_unix),10043.0,check pass; user unknown,E27,check pass; user unknown
177,Jun,20,09:20:07,combo,sshd(pam_unix),10043.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
178,Jun,20,09:20:07,combo,sshd(pam_unix),10045.0,check pass; user unknown,E27,check pass; user unknown
179,Jun,20,09:20:07,combo,sshd(pam_unix),10045.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
180,Jun,20,09:20:07,combo,sshd(pam_unix),10047.0,check pass; user unknown,E27,check pass; user unknown
181,Jun,20,09:20:07,combo,sshd(pam_unix),10047.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
182,Jun,20,09:20:07,combo,sshd(pam_unix),10049.0,check pass; user unknown,E27,check pass; user unknown
183,Jun,20,09:20:07,combo,sshd(pam_unix),10049.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
184,Jun,20,09:20:08,combo,sshd(pam_unix),10051.0,check pass; user unknown,E27,check pass; user unknown
185,Jun,20,09:20:08,combo,sshd(pam_unix),10051.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
186,Jun,20,09:20:08,combo,sshd(pam_unix),10053.0,check pass; user unknown,E27,check pass; user unknown
187,Jun,20,09:20:08,combo,sshd(pam_unix),10053.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
188,Jun,21,04:06:57,combo,su(pam_unix),12098.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
189,Jun,21,04:06:58,combo,su(pam_unix),12098.0,session closed for user cyrus,E101,session closed for user <*>
190,Jun,21,04:06:59,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [<*>]
191,Jun,21,04:13:03,combo,su(pam_unix),13327.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
192,Jun,21,04:13:04,combo,su(pam_unix),13327.0,session closed for user news,E101,session closed for user <*>
193,Jun,21,08:56:36,combo,sshd(pam_unix),14281.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E17,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
194,Jun,21,08:56:36,combo,sshd(pam_unix),14279.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E17,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
195,Jun,21,08:56:36,combo,sshd(pam_unix),14282.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E17,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
196,Jun,21,08:56:36,combo,sshd(pam_unix),14277.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E17,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
197,Jun,21,08:56:36,combo,sshd(pam_unix),14278.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E17,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
198,Jun,21,08:56:36,combo,sshd(pam_unix),14280.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E17,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
199,Jun,22,03:17:26,combo,sshd(pam_unix),16207.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
200,Jun,22,03:17:26,combo,sshd(pam_unix),16206.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
201,Jun,22,03:17:35,combo,sshd(pam_unix),16210.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
202,Jun,22,03:17:36,combo,sshd(pam_unix),16212.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
203,Jun,22,03:17:36,combo,sshd(pam_unix),16213.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
204,Jun,22,03:17:45,combo,sshd(pam_unix),16216.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
205,Jun,22,03:17:46,combo,sshd(pam_unix),16218.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
206,Jun,22,03:17:46,combo,sshd(pam_unix),16219.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
207,Jun,22,03:17:52,combo,sshd(pam_unix),16222.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
208,Jun,22,03:17:55,combo,sshd(pam_unix),16224.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
209,Jun,22,03:17:56,combo,sshd(pam_unix),16226.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
210,Jun,22,03:17:56,combo,sshd(pam_unix),16227.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
211,Jun,22,03:18:02,combo,sshd(pam_unix),16230.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
212,Jun,22,03:18:05,combo,sshd(pam_unix),16232.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
213,Jun,22,03:18:06,combo,sshd(pam_unix),16234.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
214,Jun,22,03:18:06,combo,sshd(pam_unix),16235.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
215,Jun,22,03:18:10,combo,sshd(pam_unix),16238.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
216,Jun,22,03:18:12,combo,sshd(pam_unix),16240.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
217,Jun,22,03:18:15,combo,sshd(pam_unix),16242.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
218,Jun,22,03:18:16,combo,sshd(pam_unix),16244.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
219,Jun,22,03:18:16,combo,sshd(pam_unix),16245.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
220,Jun,22,03:18:20,combo,sshd(pam_unix),16248.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
221,Jun,22,03:18:22,combo,sshd(pam_unix),16250.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
222,Jun,22,04:05:58,combo,su(pam_unix),16663.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
223,Jun,22,04:05:59,combo,su(pam_unix),16663.0,session closed for user cyrus,E101,session closed for user <*>
224,Jun,22,04:06:00,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [<*>]
225,Jun,22,04:11:42,combo,su(pam_unix),17037.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
226,Jun,22,04:11:42,combo,su(pam_unix),17037.0,session closed for user news,E101,session closed for user <*>
227,Jun,22,04:30:55,combo,sshd(pam_unix),17129.0,check pass; user unknown,E27,check pass; user unknown
228,Jun,22,04:30:55,combo,sshd(pam_unix),17129.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
229,Jun,22,04:30:55,combo,sshd(pam_unix),17125.0,check pass; user unknown,E27,check pass; user unknown
230,Jun,22,04:30:55,combo,sshd(pam_unix),17125.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
231,Jun,22,04:30:55,combo,sshd(pam_unix),17124.0,check pass; user unknown,E27,check pass; user unknown
232,Jun,22,04:30:55,combo,sshd(pam_unix),17124.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
233,Jun,22,04:30:55,combo,sshd(pam_unix),17123.0,check pass; user unknown,E27,check pass; user unknown
234,Jun,22,04:30:55,combo,sshd(pam_unix),17123.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
235,Jun,22,04:30:55,combo,sshd(pam_unix),17132.0,check pass; user unknown,E27,check pass; user unknown
236,Jun,22,04:30:55,combo,sshd(pam_unix),17132.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
237,Jun,22,04:30:55,combo,sshd(pam_unix),17131.0,check pass; user unknown,E27,check pass; user unknown
238,Jun,22,04:30:55,combo,sshd(pam_unix),17131.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
239,Jun,22,04:30:55,combo,sshd(pam_unix),17135.0,check pass; user unknown,E27,check pass; user unknown
240,Jun,22,04:30:55,combo,sshd(pam_unix),17135.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
241,Jun,22,04:30:55,combo,sshd(pam_unix),17137.0,check pass; user unknown,E27,check pass; user unknown
242,Jun,22,04:30:55,combo,sshd(pam_unix),17137.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
243,Jun,22,04:30:56,combo,sshd(pam_unix),17139.0,check pass; user unknown,E27,check pass; user unknown
244,Jun,22,04:30:56,combo,sshd(pam_unix),17139.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
245,Jun,22,04:30:56,combo,sshd(pam_unix),17140.0,check pass; user unknown,E27,check pass; user unknown
246,Jun,22,04:30:56,combo,sshd(pam_unix),17140.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
247,Jun,22,13:16:30,combo,ftpd,17886.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>
248,Jun,22,13:16:30,combo,ftpd,17889.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>
249,Jun,22,13:16:30,combo,ftpd,17887.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>
250,Jun,22,13:16:30,combo,ftpd,17888.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>
251,Jun,22,13:16:30,combo,ftpd,17890.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>
252,Jun,22,13:16:30,combo,ftpd,17893.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>
253,Jun,22,13:16:30,combo,ftpd,17879.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>
254,Jun,22,13:16:30,combo,ftpd,17892.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>
255,Jun,22,13:16:30,combo,ftpd,17876.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>
256,Jun,22,13:16:30,combo,ftpd,17875.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>
257,Jun,22,13:16:30,combo,ftpd,17877.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>
258,Jun,22,13:16:30,combo,ftpd,17874.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>
259,Jun,22,13:16:30,combo,ftpd,17882.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>
260,Jun,22,13:16:30,combo,ftpd,17872.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>
261,Jun,22,13:16:30,combo,ftpd,17881.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>
262,Jun,22,13:16:30,combo,ftpd,17878.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>
263,Jun,22,13:16:31,combo,ftpd,17873.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>
264,Jun,22,13:16:31,combo,ftpd,17885.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,E29,connection from <*> (<*>) at <*>
265,Jun,22,13:16:31,combo,ftpd,17884.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,E29,connection from <*> (<*>) at <*>
266,Jun,22,13:16:31,combo,ftpd,17880.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,E29,connection from <*> (<*>) at <*>
267,Jun,22,13:16:31,combo,ftpd,17883.0,connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,E29,connection from <*> (<*>) at <*>
