Date,Time,Level,Component,Content,EventId,EventTemplate
17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 3.0 (TID 158),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 12,E9,Started reading broadcast variable [NUM]
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 159,E2,Got assigned task [NUM]
17/06/09,20:10:53,INFO,executor.Executor,Running task 4.0 in stage 3.0 (TID 159),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_12_piece0 stored as bytes in memory (estimated size 5.6 KB, free 359.4 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 12 took 30 ms,E11,Reading broadcast variable [NUM] took [NUM] ms
17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_12 stored as values in memory (estimated size 9.8 KB, free 369.3 KB)",E10,"Block [*] stored as values in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_6_4 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_6_3 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_6_0 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_6_1 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_6_2 not found, computing it",E7,"Partition rdd_[NUM]_[NUM] not found, computing it"
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_4 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_3 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_1 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_0 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_2 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = -170, init = 208, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -171, init = 212, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -160, init = 200, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = -172, init = 210, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -173, init = 213, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_4 stored as bytes in memory (estimated size 287.0 B, free 369.5 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_3 stored as bytes in memory (estimated size 344.0 B, free 369.9 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_1 stored as bytes in memory (estimated size 330.0 B, free 370.2 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_2 stored as bytes in memory (estimated size 252.0 B, free 370.4 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_0 stored as bytes in memory (estimated size 265.0 B, free 370.7 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = 14, init = 24, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = 12, init = 26, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = 19, init = 22, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:53,INFO,executor.Executor,Finished task 4.0 in stage 3.0 (TID 159). 2667 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = 16, init = 25, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:53,INFO,executor.Executor,Finished task 3.0 in stage 3.0 (TID 158). 2667 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = 5, init = 35, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:53,INFO,executor.Executor,Finished task 1.0 in stage 3.0 (TID 136). 2667 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:53,INFO,executor.Executor,Finished task 2.0 in stage 3.0 (TID 150). 2667 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:53,INFO,executor.Executor,Finished task 0.0 in stage 3.0 (TID 122). 2667 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 171,E2,Got assigned task [NUM]
17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 4.0 (TID 171),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 185,E2,Got assigned task [NUM]
17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 4.0 (TID 185),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 13,E9,Started reading broadcast variable [NUM]
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 195,E2,Got assigned task [NUM]
17/06/09,20:10:53,INFO,executor.Executor,Running task 2.0 in stage 4.0 (TID 195),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 198,E2,Got assigned task [NUM]
17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 4.0 (TID 198),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 199,E2,Got assigned task [NUM]
17/06/09,20:10:53,INFO,executor.Executor,Running task 4.0 in stage 4.0 (TID 199),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_13_piece0 stored as bytes in memory (estimated size 5.7 KB, free 376.4 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 13 took 41 ms,E11,Reading broadcast variable [NUM] took [NUM] ms
17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_13 stored as values in memory (estimated size 10.1 KB, free 386.5 KB)",E10,"Block [*] stored as values in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_0 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_4 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_3 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_2 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_1 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -141, init = 180, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -129, init = 169, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -134, init = 175, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -123, init = 162, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 42, boot = -125, init = 166, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:53,INFO,executor.Executor,Finished task 0.0 in stage 4.0 (TID 171). 2099 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:53,INFO,executor.Executor,Finished task 1.0 in stage 4.0 (TID 185). 2099 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:53,INFO,executor.Executor,Finished task 2.0 in stage 4.0 (TID 195). 2138 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:53,INFO,executor.Executor,Finished task 3.0 in stage 4.0 (TID 198). 2099 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:53,INFO,executor.Executor,Finished task 4.0 in stage 4.0 (TID 199). 2138 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 206,E2,Got assigned task [NUM]
17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 5.0 (TID 206),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 220,E2,Got assigned task [NUM]
17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 5.0 (TID 220),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 231,E2,Got assigned task [NUM]
17/06/09,20:10:53,INFO,executor.Executor,Running task 2.0 in stage 5.0 (TID 231),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 14,E9,Started reading broadcast variable [NUM]
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 238,E2,Got assigned task [NUM]
17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 5.0 (TID 238),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 239,E2,Got assigned task [NUM]
17/06/09,20:10:53,INFO,executor.Executor,Running task 4.0 in stage 5.0 (TID 239),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_14_piece0 stored as bytes in memory (estimated size 5.8 KB, free 392.3 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 14 took 12 ms,E11,Reading broadcast variable [NUM] took [NUM] ms
17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_14 stored as values in memory (estimated size 9.6 KB, free 401.9 KB)",E10,"Block [*] stored as values in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_0 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_4 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_3 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_2 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_1 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -85, init = 123, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -77, init = 117, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -81, init = 119, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -78, init = 117, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 42, boot = -79, init = 120, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:53,INFO,executor.Executor,Finished task 0.0 in stage 5.0 (TID 206). 2198 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:53,INFO,executor.Executor,Finished task 3.0 in stage 5.0 (TID 238). 2198 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:53,INFO,executor.Executor,Finished task 2.0 in stage 5.0 (TID 231). 2198 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:53,INFO,executor.Executor,Finished task 4.0 in stage 5.0 (TID 239). 2198 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:53,INFO,executor.Executor,Finished task 1.0 in stage 5.0 (TID 220). 2272 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 247,E2,Got assigned task [NUM]
17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 6.0 (TID 247),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 261,E2,Got assigned task [NUM]
17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 6.0 (TID 261),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 273,E2,Got assigned task [NUM]
17/06/09,20:10:53,INFO,executor.Executor,Running task 2.0 in stage 6.0 (TID 273),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 15,E9,Started reading broadcast variable [NUM]
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 278,E2,Got assigned task [NUM]
17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 6.0 (TID 278),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 279,E2,Got assigned task [NUM]
17/06/09,20:10:53,INFO,executor.Executor,Running task 4.0 in stage 6.0 (TID 279),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_15_piece0 stored as bytes in memory (estimated size 5.4 KB, free 407.4 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 15 took 15 ms,E11,Reading broadcast variable [NUM] took [NUM] ms
17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_15 stored as values in memory (estimated size 9.2 KB, free 416.6 KB)",E10,"Block [*] stored as values in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_0 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_4 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_3 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_2 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_1 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -107, init = 146, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -100, init = 141, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 42, boot = -99, init = 141, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -103, init = 142, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 42, boot = -101, init = 143, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:10:53,INFO,executor.Executor,Finished task 0.0 in stage 6.0 (TID 247). 2087 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:10:53,INFO,executor.Executor,Finished task 3.0 in stage 6.0 (TID 278). 2087 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
